id,title,posted_year,times_recommended
2600,Vampire: The Masquerade - Bloodlines,2012.0,2
2600,Vampire: The Masquerade - Bloodlines,2014.0,3
2600,Vampire: The Masquerade - Bloodlines,2015.0,1
260060,YOU DON'T KNOW JACK HEADRUSH,2014.0,0
260130,Agarest: Generations of War Zero,2015.0,1
260160,The Last Tinker™: City of Colors,2014.0,2
260210,Assassin’s Creed® Liberation HD,2014.0,2
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2014.0,13
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2015.0,8
260410,Get Off My Lawn!,2014.0,1
260430,The Four Kings Casino and Slots,2015.0,1
260510,World Basketball Tycoon,2014.0,0
260750,Neighbours from Hell Compilation,2014.0,0
260790,1001 Spikes,2014.0,0
261030,The Walking Dead: Season 2,2013.0,24
261030,The Walking Dead: Season 2,2014.0,51
261030,The Walking Dead: Season 2,2015.0,10
261110,Killer is Dead - Nightmare Edition,2014.0,1
261110,Killer is Dead - Nightmare Edition,2015.0,1
261180,Lethal League,2014.0,11
261180,Lethal League,2015.0,7
261510,Tesla Effect: A Tex Murphy Adventure,2015.0,1
261530,Lifeless Planet Premier Edition,2014.0,1
261570,Ori and the Blind Forest,2015.0,28
261640,Borderlands: The Pre-Sequel,2014.0,28
261640,Borderlands: The Pre-Sequel,2015.0,27
261700,Eryi's Action,2013.0,1
261700,Eryi's Action,2014.0,5
261700,Eryi's Action,2015.0,0
261760,Lichdom: Battlemage,2014.0,6
261760,Lichdom: Battlemage,2015.0,0
261820,Estranged: Act I,2014.0,22
261820,Estranged: Act I,2015.0,4
261880,Corporate Lifestyle Simulator,2014.0,1
261920,Catzilla 4K - Advanced,2014.0,1
261980,Half-Life: Before,2013.0,3
261980,Half-Life: Before,2014.0,0
261980,Half-Life: Before,2015.0,1
2620,Call of Duty®,2012.0,1
2620,Call of Duty®,2014.0,0
2620,Call of Duty®,2015.0,2
262060,Darkest Dungeon®,2015.0,11
262120,Toy Soldiers: Complete,2014.0,1
262260,Jets'n'Guns Gold,2014.0,1
262410,World of Guns: Gun Disassembly,2014.0,18
262410,World of Guns: Gun Disassembly,2015.0,5
262490,Manga Maker Comipo,2015.0,1
262550,Gunman Clive,2014.0,2
262550,Gunman Clive,2015.0,1
262590,Chuck's Challenge 3D,2014.0,0
262750,GoD Factory: Wingmen,2015.0,1
262790,Our Darker Purpose,2015.0,0
262900,Smooth Operators,2015.0,2
262940,Broken Sword 5 - the Serpent's Curse,2013.0,1
262960,Castle In The Darkness,2015.0,0
2630,Call of Duty® 2,2014.0,1
263020,STARWHAL,2014.0,5
263020,STARWHAL,2015.0,0
263060,Blockstorm,2014.0,3
263060,Blockstorm,2015.0,7
263100,9.03m,2014.0,1
263100,9.03m,2015.0,1
263200,Signs of Life,2014.0,1
263280,SPINTIRES™,2014.0,18
263280,SPINTIRES™,2015.0,9
263300,BlazBlue: Calamity Trigger,2014.0,6
263320,Saturday Morning RPG,2014.0,2
263320,Saturday Morning RPG,2015.0,1
263340,Continue?9876543210,2014.0,1
263360,3089 -- Futuristic Action RPG,2014.0,2
263360,3089 -- Futuristic Action RPG,2015.0,1
263380,Driftmoon,2014.0,1
263400,War of the Human Tanks,2014.0,2
263400,War of the Human Tanks,2015.0,1
263420,Probably Archery,2014.0,1
263480,Final Rush,2014.0,1
263500,Dragons and Titans,2014.0,4
263540,Villagers and Heroes,2014.0,5
263540,Villagers and Heroes,2015.0,0
263560,Paper Sorcerer,2014.0,1
263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2014.0,3
263700,Muffin Knight,2015.0,0
263740,FootLOL: Epic Fail League,2014.0,2
263740,FootLOL: Epic Fail League,2015.0,1
263760,Turbo Dismount™,2014.0,17
263760,Turbo Dismount™,2015.0,2
263820,EvilQuest,2014.0,0
263960,Wyv and Keep: The Temple of the Lost Idol,2014.0,2
263980,Out There Somewhere,2015.0,6
2640,Call of Duty: United Offensive,2013.0,1
2640,Call of Duty: United Offensive,2015.0,1
264120,Victory: The Age of Racing,2014.0,2
264120,Victory: The Age of Racing,2015.0,1
264140,Pixel Piracy,2013.0,3
264140,Pixel Piracy,2014.0,16
264140,Pixel Piracy,2015.0,3
264200,One Finger Death Punch,2014.0,23
264200,One Finger Death Punch,2015.0,15
264240,CONSORTIUM,2014.0,1
264280,99 Levels To Hell,2014.0,0
264380,Narcissu 1st &amp; 2nd,2014.0,7
264380,Narcissu 1st &amp; 2nd,2015.0,5
264610,PAYDAY 2: Armored Transport,2015.0,1
26500,Cogs,2011.0,2
265120,Meridian: New World,2014.0,1
265300,Lords Of The Fallen™,2014.0,1
265300,Lords Of The Fallen™,2015.0,1
265330,Gomo,2014.0,1
265550,Dead Rising 3 Apocalypse Edition,2014.0,11
265550,Dead Rising 3 Apocalypse Edition,2015.0,1
265610,Epic Battle Fantasy 4,2014.0,5
265610,Epic Battle Fantasy 4,2015.0,2
265630,Fistful of Frags,2014.0,69
265630,Fistful of Frags,2015.0,32
265690,NaissanceE,2014.0,1
265750,Secret Ponchos,2014.0,2
265750,Secret Ponchos,2015.0,2
265770,Cannons Lasers Rockets,2014.0,0
265770,Cannons Lasers Rockets,2015.0,0
265810,The Sandbox,2014.0,2
265810,The Sandbox,2015.0,0
265870,Alpha Kimori™ 1,2014.0,0
265890,Hexcells,2014.0,1
265890,Hexcells,2015.0,3
265930,Goat Simulator,2014.0,177
265930,Goat Simulator,2015.0,32
266010,LYNE,2014.0,4
266010,LYNE,2015.0,9
266070,City of Steam: Arkadia,2014.0,3
266110,Tower of Guns,2014.0,1
266110,Tower of Guns,2015.0,1
266130,Breach &amp; Clear,2014.0,2
266130,Breach &amp; Clear,2015.0,1
266150,Lost Saga NA,2015.0,0
266210,One Way Heroics,2014.0,2
266210,One Way Heroics,2015.0,2
266370,Calibre 10 Racing,2015.0,0
266390,Farm for your Life,2014.0,1
266430,Anarchy Arcade,2014.0,6
266430,Anarchy Arcade,2015.0,5
266490,Lili: Child of Geos - Complete Edition,2014.0,1
266510,Hand of Fate,2014.0,2
266510,Hand of Fate,2015.0,5
266590,AGFPPROV3 Premium,2015.0,1
267130,Star Swarm Stress Test,2014.0,1
267340,Beware Planet Earth,2015.0,0
267381,PAYDAY 2: A Merry Payday Christmas Soundtrack,2015.0,2
267530,The LEGO® Movie - Videogame,2014.0,1
267530,The LEGO® Movie - Videogame,2015.0,4
267600,Airport Simulator 2014,2014.0,2
267600,Airport Simulator 2014,2015.0,1
267610,Woodcutter Simulator 2013,2014.0,0
267750,Shadowrun Chronicles - Boston Lockdown,2014.0,1
267940,Glacier 3: The Meltdown,2015.0,0
26800,Braid,2011.0,2
26800,Braid,2012.0,1
26800,Braid,2014.0,1
26800,Braid,2015.0,2
268050,The Evil Within,2014.0,1
268050,The Evil Within,2015.0,1
268090,Starbound - Soundtrack,2015.0,1
268220,Meltdown,2014.0,0
268220,Meltdown,2015.0,0
268260,Let's Sing,2014.0,1
268400,Panzer Corps,2015.0,1
268420,Aura Kingdom,2014.0,12
268420,Aura Kingdom,2015.0,9
268650,From the Depths,2015.0,7
268750,Magicite,2014.0,27
268750,Magicite,2015.0,8
268850,EVGA Precision XOC,2015.0,1
268970,You Are Not The Hero,2015.0,1
26900,Crayon Physics Deluxe,2011.0,1
26900,Crayon Physics Deluxe,2014.0,0
269030,The Yawhg,2014.0,1
269050,Year Walk,2014.0,2
269050,Year Walk,2015.0,3
269210,Hero Siege,2014.0,5
269210,Hero Siege,2015.0,6
269250,WORLD END ECONOMiCA episode.01,2015.0,2
269270,LOVE,2014.0,3
269270,LOVE,2015.0,1
269290,liteCam Game: 100 FPS Game Capture,2014.0,1
269290,liteCam Game: 100 FPS Game Capture,2015.0,1
269310,Infectonator: Survivors,2014.0,2
269330,Chronology,2015.0,1
269350,Montas,2015.0,0
269490,Bardbarian,2015.0,1
269570,GTGD S1: More Than a Gamer,2015.0,1
269770,Secrets of Grindea,2015.0,1
269790,DreadOut,2015.0,1
269810,Spate,2014.0,0
2700,RollerCoaster Tycoon® 3: Platinum,2013.0,2
2700,RollerCoaster Tycoon® 3: Platinum,2014.0,1
2700,RollerCoaster Tycoon® 3: Platinum,2015.0,3
270090,//N.P.P.D. RUSH//- The milk of Ultraviolet,2015.0,1
270150,RUNNING WITH RIFLES,2014.0,1
270150,RUNNING WITH RIFLES,2015.0,3
270170,Depression Quest,2014.0,7
270170,Depression Quest,2015.0,1
27020,The Graveyard,2013.0,1
27020,The Graveyard,2015.0,1
270210,Melody's Escape,2014.0,5
270210,Melody's Escape,2015.0,2
270370,Lambda Wars Beta,2014.0,3
270370,Lambda Wars Beta,2015.0,2
270450,Robot Roller-Derby Disco Dodgeball,2014.0,3
270450,Robot Roller-Derby Disco Dodgeball,2015.0,5
270490,The Forest of Doom,2015.0,2
270510,EPOCH,2014.0,1
270550,Yet Another Zombie Defense,2014.0,21
270550,Yet Another Zombie Defense,2015.0,14
270570,Reversion - The Escape (1st Chapter),2014.0,2
270940,Axis Game Factory's AGFPRO Zombie FPS Player DLC,2015.0,1
270941,Axis Game Factory's AGFPRO Fantasy Side-Scroller Player,2015.0,1
270942,Axis Game Factory's AGFPRO BattleMat Multi-Player DLC,2015.0,1
271240,Offworld Trading Company,2015.0,2
271360,Industry Giant 2,2015.0,1
271500,Sniper Art of Victory,2014.0,2
271520,Loadout Steam Launch Starter Pack,2014.0,2
271570,Space Farmers,2014.0,2
271590,Grand Theft Auto V,2015.0,183
271640,Humanity Asset,2014.0,0
271860,Super Killer Hornet: Resurrection,2015.0,1
271900,Hexcells Plus,2014.0,1
271900,Hexcells Plus,2015.0,1
271944,DARK SOULS™ II Crown of the Ivory King,2014.0,1
272060,Serena,2014.0,5
272060,Serena,2015.0,1
272080,"Pool Nation - Cues, Balls and Decals Pack",2015.0,0
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014.0,6
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2015.0,3
272600,Detective Grimoire,2014.0,1
272600,Detective Grimoire,2015.0,1
272890,Vertiginous Golf,2014.0,1
272890,Vertiginous Golf,2015.0,1
273070,The Last Federation,2015.0,1
273110,Counter-Strike Nexon: Zombies,2014.0,7
273110,Counter-Strike Nexon: Zombies,2015.0,11
273300,Outlast: Whistleblower DLC,2015.0,0
273350,Evolve Stage 2,2014.0,10
273350,Evolve Stage 2,2015.0,23
273500,Over 9000 Zombies!,2014.0,1
273770,Game Tycoon 1.5,2014.0,0
273840,Stock Car Extreme,2015.0,1
273940,Warehouse and Logistics Simulator,2015.0,0
274170,Hotline Miami 2: Wrong Number,2015.0,12
274190,Broforce,2014.0,31
274190,Broforce,2015.0,27
274230,RONIN,2015.0,1
274250,OlliOlli,2014.0,2
274250,OlliOlli,2015.0,0
274270,NOT A HERO,2015.0,2
274290,Gods Will Be Watching,2014.0,2
274290,Gods Will Be Watching,2015.0,1
274310,Always Sometimes Monsters,2014.0,4
274350,Dropsy,2015.0,1
274560,Revolution Ace,2015.0,0
274620,Skara - The Blade Remains,2014.0,0
274900,Murder Miners,2014.0,4
274900,Murder Miners,2015.0,8
274920,FaceRig,2014.0,7
274920,FaceRig,2015.0,1
274940,Depth,2014.0,10
274940,Depth,2015.0,34
274980,Influent,2014.0,3
275100,Shelter 2,2015.0,1
275200,Westerado: Double Barreled,2015.0,4
275490,Canyon Capers,2014.0,2
275490,Canyon Capers,2015.0,0
275510,Z Steel Soldiers,2015.0,1
275530,Z,2014.0,2
275590,PAYDAY 2: Gage Weapon Pack #02,2015.0,1
275610,"Warhammer 40,000: Kill Team",2014.0,1
275610,"Warhammer 40,000: Kill Team",2015.0,0
275670,Space Run,2014.0,1
275690,Handsome Jack Doppelganger Pack,2015.0,1
275700,Arma 3 Zeus,2015.0,1
276340,My Riding Stables: Life with Horses,2014.0,1
276340,My Riding Stables: Life with Horses,2015.0,1
276810,Mordheim: City of the Damned,2014.0,1
277430,Halo: Spartan Assault,2014.0,13
277430,Halo: Spartan Assault,2015.0,4
277450,Imperial Glory,2015.0,1
277460,Praetorians,2014.0,1
277520,Albedo: Eyes from Outer Space,2015.0,1
277590,Assassin's Creed Freedom Cry,2014.0,0
277590,Assassin's Creed Freedom Cry,2015.0,2
277930,TUG,2014.0,1
277930,TUG,2015.0,1
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,2014.0,4
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,2015.0,2
278360,A Story About My Uncle,2014.0,1
278360,A Story About My Uncle,2015.0,3
278440,0RBITALIS,2014.0,1
278460,Skyborn,2014.0,1
278460,Skyborn,2015.0,0
278490,Aveyond 3-2: Gates of Night,2015.0,0
278570,Labyrinthine Dreams,2014.0,0
278620,TinyKeep,2014.0,2
278910,Interplanetary,2014.0,3
278970,Digger Online,2015.0,1
279160,Ultionus: A Tale of Petty Revenge,2014.0,1
279260,Richard &amp; Alice,2014.0,0
27940,Dead Horde,2015.0,0
279420,Gardens Inc. – From Rakes to Riches,2014.0,1
279520,Rage Runner,2014.0,0
279720,The I of the Dragon,2015.0,1
280,Half-Life: Source,2013.0,2
280,Half-Life: Source,2014.0,3
280,Half-Life: Source,2015.0,1
28000,Kane &amp; Lynch 2: Dog Days,2014.0,0
28000,Kane &amp; Lynch 2: Dog Days,2015.0,1
280010,Gunjitsu,2015.0,1
280040,A Wizard's Lizard,2015.0,1
280180,Hover,2015.0,2
280220,Creeper World 3: Arc Eternal,2014.0,1
280220,Creeper World 3: Arc Eternal,2015.0,1
280600,BloodLust Shadowhunter,2015.0,1
280740,Aperture Tag: The Paint Gun Testing Initiative,2014.0,3
280740,Aperture Tag: The Paint Gun Testing Initiative,2015.0,2
280910,T.E.C. 3001,2014.0,1
280930,Battlepillars Gold Edition,2014.0,2
2810,X3: Reunion,2015.0,1
281050,Vanguard Princess Director's Cut,2014.0,1
281220,BloodRayne Betrayal,2015.0,0
281370,Real Horror Stories Ultimate Edition,2014.0,2
281370,Real Horror Stories Ultimate Edition,2015.0,1
281410,Ubersoldier II,2014.0,0
281770,Blackguards: Untold Legends,2015.0,1
281820,Explodemon,2014.0,1
2820,X3: Terran Conflict,2015.0,1
282050,MX vs. ATV Supercross Encore,2015.0,0
282070,This War of Mine,2014.0,5
282070,This War of Mine,2015.0,17
282140,SOMA,2015.0,5
282400,SuperPower 2 Steam Edition,2015.0,1
282440,Quake Live™,2014.0,17
282440,Quake Live™,2015.0,7
282470,Don't Starve: Reign of Giants,2014.0,3
282660,EasyAntiCheat eSports,2015.0,2
282740,Organic Panic,2014.0,1
282760,Circuits,2014.0,1
282780,Stick 'Em Up 2: Paper Adventures,2015.0,1
282800,100% Orange Juice,2014.0,3
282800,100% Orange Juice,2015.0,4
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015.0,24
283080,Super Chibi Knight,2015.0,1
283230,Spoiler Alert,2014.0,1
283230,Spoiler Alert,2015.0,1
283290,Nosferatu: The Wrath of Malachi,2014.0,1
283290,Nosferatu: The Wrath of Malachi,2015.0,1
283370,Marine Sharpshooter II: Jungle Warfare,2015.0,0
283430,Litil Divil,2015.0,1
283660,Rabbit Hole 3D: Steam Edition,2014.0,1
283680,Astebreed: Definitive Edition,2014.0,1
283680,Astebreed: Definitive Edition,2015.0,0
283880,Heroine's Quest: The Herald of Ragnarok,2014.0,2
283920,Putt-Putt® Joins the Parade,2015.0,0
283940,Freddi Fish and The Case of the Missing Kelp Seeds,2014.0,1
283960,Pajama Sam: No Need to Hide When It's Dark Outside,2014.0,1
283960,Pajama Sam: No Need to Hide When It's Dark Outside,2015.0,1
283980,"Spy Fox in ""Dry Cereal""",2015.0,1
284140,Majestic Nights,2015.0,1
284160,BeamNG.drive,2014.0,3
284160,BeamNG.drive,2015.0,8
284390,The Last Door - Collector's Edition,2015.0,1
284460,DeadCore,2014.0,1
284460,DeadCore,2015.0,2
284930,Speed Kills,2015.0,0
284950,Pixel Puzzles: Japan,2015.0,1
285050,Showtime!,2015.0,1
285160,LEGO® The Hobbit™,2014.0,1
285160,LEGO® The Hobbit™,2015.0,1
285310,RollerCoaster Tycoon®: Deluxe,2014.0,1
285310,RollerCoaster Tycoon®: Deluxe,2015.0,1
285330,RollerCoaster Tycoon® 2: Triple Thrill Pack,2014.0,1
285480,The Entente Gold,2015.0,0
285500,Hard Truck Apocalypse / Ex Machina,2015.0,1
285580,ACE - Arena: Cyber Evolution,2014.0,2
285820,Action Henk,2015.0,1
285900,Gang Beasts,2014.0,4
285900,Gang Beasts,2015.0,9
285920,TerraTech,2015.0,4
286040,Dead Effect,2014.0,1
286040,Dead Effect,2015.0,1
286080,Thinking with Time Machine,2014.0,16
286080,Thinking with Time Machine,2015.0,3
286100,You Have to Win the Game,2014.0,11
286100,You Have to Win the Game,2015.0,6
286200,ReignMaker,2014.0,1
286260,fault - milestone one,2015.0,1
286340,FarSky,2014.0,7
286340,FarSky,2015.0,1
286360,Shadows on the Vatican Act I: Greed,2015.0,1
286500,"House of 1,000 Doors: Family Secrets Collector's Edition",2014.0,1
286500,"House of 1,000 Doors: Family Secrets Collector's Edition",2015.0,1
286570,F1 2015,2015.0,2
286690,Metro 2033 Redux,2014.0,2
286690,Metro 2033 Redux,2015.0,3
286940,S.K.I.L.L. - Special Force 2 (Shooter),2015.0,0
2870,X Rebirth,2013.0,1
2870,X Rebirth,2014.0,0
2870,X Rebirth,2015.0,2
287100,Chaos Domain,2015.0,0
287120,Ionball 2: Ionstorm,2015.0,1
287220,Autocraft,2015.0,0
287290,Resident Evil Revelations 2 / Biohazard Revelations 2,2015.0,5
287340,Colin McRae Rally,2015.0,1
287390,Metro: Last Light Redux,2014.0,1
287390,Metro: Last Light Redux,2015.0,12
287450,Rise of Nations: Extended Edition,2014.0,12
287450,Rise of Nations: Extended Edition,2015.0,3
287580,Pandora: First Contact,2015.0,1
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,2015.0,43
287840,TY the Tasmanian Tiger 4,2015.0,1
287920,Mortal Online,2015.0,2
287980,Mini Metro,2014.0,2
287980,Mini Metro,2015.0,10
288040,Actual Sunlight,2014.0,0
288140,Jack Nicklaus Perfect Golf,2015.0,0
288290,Super Game Jam,2014.0,1
288370,Strike Suit Zero: Director's Cut,2014.0,1
288470,Fable Anniversary,2014.0,6
288470,Fable Anniversary,2015.0,3
289090,Ampu-Tea,2015.0,1
289130,Endless Legend™,2014.0,8
289130,Endless Legend™,2015.0,6
289340,Freight Tycoon Inc.,2014.0,0
289520,King's Bounty: Dark Side,2014.0,0
289600,Marauder,2014.0,1
289650,Assassin's Creed® Unity,2014.0,13
289650,Assassin's Creed® Unity,2015.0,5
289690,LARA CROFT AND THE TEMPLE OF OSIRIS™,2014.0,1
289760,ROCKETSROCKETSROCKETS,2014.0,2
289760,ROCKETSROCKETSROCKETS,2015.0,1
289881,Ultimate Vault Hunter Upgrade Pack: The Holodome Onslaught,2014.0,0
289881,Ultimate Vault Hunter Upgrade Pack: The Holodome Onslaught,2015.0,0
289930,TransOcean: The Shipping Company,2014.0,1
289930,TransOcean: The Shipping Company,2015.0,1
290000,DubWars,2014.0,1
290020,LogicBots,2014.0,1
290080,Life is Feudal: Your Own,2014.0,9
290080,Life is Feudal: Your Own,2015.0,3
290140,Echo of Soul,2015.0,4
290280,Volt,2014.0,1
290300,Rebel Galaxy,2015.0,1
290340,Armello,2015.0,3
290490,The Flock,2015.0,1
290650,Time Ramesside (A New Reckoning),2014.0,0
290730,My Lands: Black Gem Hunting,2014.0,1
290730,My Lands: Black Gem Hunting,2015.0,1
290770,The Fall,2014.0,2
290770,The Fall,2015.0,3
290790,Grey Goo,2015.0,3
290890,You Must Build A Boat,2015.0,2
290930,Half-Life 2: Update,2015.0,3
290990,Flower Shop: Summer In Fairbrook,2014.0,1
291010,The Hat Man: Shadow Ward,2015.0,2
291250,Jumpdrive,2015.0,1
291270,Vitrum,2014.0,0
291370,Undead Overlord,2015.0,1
291480,Warface,2014.0,18
291480,Warface,2015.0,14
291550,Brawlhalla,2014.0,0
291550,Brawlhalla,2015.0,27
291650,Pillars of Eternity,2015.0,4
29180,Osmos,2010.0,1
29180,Osmos,2014.0,1
291910,Firefighters 2014,2014.0,1
291930,Industry Empire,2014.0,0
292120,FINAL FANTASY® XIII,2014.0,5
292120,FINAL FANTASY® XIII,2015.0,3
292140,FINAL FANTASY® XIII-2,2014.0,1
292140,FINAL FANTASY® XIII-2,2015.0,1
292180,X-Plane 10 Global - 64 Bit,2014.0,1
292180,X-Plane 10 Global - 64 Bit,2015.0,0
292240,"Spy Fox 2 ""Some Assembly Required""",2014.0,1
292630,Uriel's Chasm,2014.0,0
292630,Uriel's Chasm,2015.0,1
292780,Pajama Sam 2: Thunder and Lightning Aren't So Frightening,2014.0,1
293180,Overcast - Walden and the Werewolf,2015.0,1
293240,Cosmochoria,2014.0,1
293260,Card Hunter,2015.0,5
293320,Coma: Mortuary,2014.0,1
293500,Amazing World™,2014.0,3
293500,Amazing World™,2015.0,1
293540,Guns and Robots,2014.0,1
293540,Guns and Robots,2015.0,0
293680,Cinders,2015.0,0
293740,Road Not Taken,2014.0,1
293760,Automation - The Car Company Tycoon Game,2015.0,3
293780,Crawl,2014.0,3
293780,Crawl,2015.0,1
293840,Cult of the Wind,2015.0,0
293860,White Noise Online,2014.0,1
293900,Pivvot,2014.0,2
293920,Spirited Heart Deluxe,2014.0,1
294140,They Breathe,2014.0,1
294160,Galcon 2: Galactic Conquest,2014.0,2
294160,Galcon 2: Galactic Conquest,2015.0,2
294230,Millie,2015.0,1
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,2014.0,1
294570,Freddi Fish 5: The Case of the Creature of Coral Cove,2015.0,2
294650,Putt-Putt® Goes to the Moon,2015.0,1
294670,Putt-Putt® Travels Through Time,2014.0,1
294860,Valkyria Chronicles™,2014.0,7
294860,Valkyria Chronicles™,2015.0,5
295490,Schrödinger’s Cat And The Raiders Of The Lost Quark,2015.0,1
295550,Royal Quest,2014.0,5
295550,Royal Quest,2015.0,1
295690,PARTICLE MACE,2015.0,2
295710,Darkwind: War on Wheels,2014.0,1
295710,Darkwind: War on Wheels,2015.0,1
295730,Sweezy Gunner,2014.0,1
295770,Rogue Shooter: The FPS Roguelike,2014.0,1
295790,Never Alone (Kisima Ingitchuna),2015.0,0
295990,Evopollution,2015.0,0
296050,Battlepaths,2014.0,1
296150,G-Ball,2014.0,0
296240,The Promised Land,2014.0,1
296300,Ballistic Overkill,2015.0,0
296470,Mount Your Friends,2014.0,6
296470,Mount Your Friends,2015.0,10
296490,GemCraft - Chasing Shadows,2015.0,1
296570,Lords of Xulima,2015.0,1
296650,The Great Jitters: Pudding Panic,2014.0,1
296770,Real Boxing™,2015.0,1
296910,8BitBoy™,2015.0,1
296970,Renowned Explorers: International Society,2015.0,1
297000,Heroes® of Might &amp; Magic® III - HD Edition,2015.0,0
297100,Beyond Space Remastered Edition,2014.0,0
297110,Cosmic DJ,2014.0,2
297120,Heavy Bullets,2014.0,1
297130,Titan Souls,2015.0,0
297141,ComiPo!: Business Person,2015.0,0
297210,Famaze,2015.0,1
297330,Arcadecraft,2015.0,1
297350,The Old City: Leviathan,2014.0,1
297350,The Old City: Leviathan,2015.0,1
297490,Spy Chameleon - RGB Agent,2014.0,1
297490,Spy Chameleon - RGB Agent,2015.0,2
297512,CoH 2 - US Forces Commander: Rifle Company,2015.0,1
29800,Caster,2015.0,7
298030,Total Annihilation,2015.0,2
298110,Far Cry® 4,2014.0,9
298110,Far Cry® 4,2015.0,11
298160,Eldevin,2014.0,4
298160,Eldevin,2015.0,1
298180,The Desolate Hope,2015.0,1
298240,Red Crucible®: Firestorm,2015.0,8
298260,Only If,2014.0,7
298260,Only If,2015.0,2
298340,FLASHOUT 2,2014.0,1
298360,Immortal Defense,2015.0,0
298480,Victory At Sea,2014.0,0
298480,Victory At Sea,2015.0,1
298520,Orbital Gear,2014.0,1
298520,Orbital Gear,2015.0,5
298600,Lovely Planet,2014.0,4
298630,The Escapists,2014.0,8
298630,The Escapists,2015.0,34
2990,FlatOut 2™,2013.0,0
2990,FlatOut 2™,2014.0,3
2990,FlatOut 2™,2015.0,1
299030,Blood: One Unit Whole Blood,2015.0,0
299250,European Ship Simulator,2015.0,1
299260,Commando Jack,2015.0,1
299360,Block N Load,2014.0,3
299360,Block N Load,2015.0,15
299460,Woodle Tree Adventures,2014.0,0
299460,Woodle Tree Adventures,2015.0,4
299480,Rogue Stormers,2015.0,0
299540,Heroes Rise: The Prodigy,2014.0,1
299540,Heroes Rise: The Prodigy,2015.0,1
299660,6180 the moon,2014.0,2
299680,Tengami,2015.0,1
299720,Terrorhedron Tower Defense,2015.0,1
299740,Miscreated,2014.0,0
299740,Miscreated,2015.0,2
299780,Noir Syndrome,2014.0,1
30,Day of Defeat,2013.0,1
30,Day of Defeat,2014.0,1
30,Day of Defeat,2015.0,1
300,Day of Defeat: Source,2010.0,1
300,Day of Defeat: Source,2011.0,2
300,Day of Defeat: Source,2012.0,6
300,Day of Defeat: Source,2013.0,5
300,Day of Defeat: Source,2014.0,7
300,Day of Defeat: Source,2015.0,5
300040,Divine Souls F2P MMO,2014.0,3
300040,Divine Souls F2P MMO,2015.0,1
300080,Total War Battles: KINGDOM,2015.0,3
300220,Victim of Xen,2015.0,1
300300,Ichi,2015.0,1
300380,Road Redemption,2014.0,6
300380,Road Redemption,2015.0,3
300400,Unpossible,2015.0,1
300550,Shadowrun: Dragonfall - Director's Cut,2015.0,2
300570,Infinifactory,2015.0,2
300820,Disney•Pixar Toy Story 3: The Video Game,2015.0,0
300900,Hippocampal: The White Sofa,2014.0,1
300970,Fiesta Online NA,2014.0,1
300970,Fiesta Online NA,2015.0,0
301190,Frederic: Resurrection of Music,2015.0,0
301460,Electronic Super Joy: Groove City,2015.0,1
301520,Robocraft,2014.0,113
301520,Robocraft,2015.0,86
301640,Zombie Army Trilogy,2015.0,5
301750,RADical ROACH Remastered,2015.0,3
301760,Disney•Pixar Cars 2: The Video Game,2014.0,1
301760,Disney•Pixar Cars 2: The Video Game,2015.0,0
301910,Saints Row: Gat out of Hell,2015.0,9
301970,Screencheat,2014.0,5
301970,Screencheat,2015.0,1
302010,The Blue Flamingo,2014.0,1
302060,Trucks &amp; Trailers,2014.0,0
302080,Bus Driver,2014.0,1
302080,Bus Driver,2015.0,1
302270,Dungeon Defenders Eternity,2014.0,3
302270,Dungeon Defenders Eternity,2015.0,1
302380,Floating Point,2014.0,8
302380,Floating Point,2015.0,2
302510,Ryse: Son of Rome,2014.0,1
302510,Ryse: Son of Rome,2015.0,3
302590,Of Guards And Thieves,2015.0,1
302670,Call to Arms,2015.0,4
302830,BLOCKADE 3D,2014.0,4
302830,BLOCKADE 3D,2015.0,25
302970,Radiant Defense,2014.0,1
303210,The Beginner's Guide,2015.0,30
303390,Dead Bits,2014.0,4
303390,Dead Bits,2015.0,6
303800,The Witcher Adventure Game,2015.0,1
304030,ArcheAge,2014.0,4
304030,ArcheAge,2015.0,5
304050,Trove,2015.0,90
304240,Resident Evil / biohazard HD REMASTER,2015.0,3
304350,Wildlife Park 2,2015.0,1
304410,Hexcells Infinite,2014.0,0
304410,Hexcells Infinite,2015.0,2
304500,Rooms: The Main Building,2015.0,0
304650,SUNLESS SEA,2014.0,3
304650,SUNLESS SEA,2015.0,1
304670,Aeon Command,2014.0,1
304670,Aeon Command,2015.0,1
304730,Train Fever,2014.0,1
304730,Train Fever,2015.0,2
304910,Sky Gamblers: Storm Raiders,2015.0,1
